age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
57,9,3,2,1,2,2,1,8,0,182,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
31,10,2,5,2,1,2,0,8,0,168,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
51,8,1,6,1,2,2,0,8,0,102,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
51,9,3,2,2,1,2,0,8,0,46,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
45,10,3,3,2,1,2,0,8,0,1106,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
49,10,1,5,2,2,2,0,8,0,81,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
59,9,3,6,2,1,2,0,8,0,124,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
56,9,3,4,1,1,2,0,8,0,236,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,9,3,5,2,2,1,0,8,0,132,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
31,4,3,6,2,2,2,0,8,0,94,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
54,1,3,5,1,1,2,0,8,0,203,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,9,2,4,2,1,1,0,8,0,184,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
50,8,3,6,2,1,2,0,8,0,146,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
57,5,2,2,2,1,2,1,8,0,102,4,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
39,10,3,5,2,1,2,0,8,0,184,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
50,8,3,6,2,2,2,0,8,0,367,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
47,10,3,1,2,2,2,0,8,0,426,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
45,10,1,5,2,2,2,0,8,0,800,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
58,5,3,3,2,2,2,0,8,0,96,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
46,8,1,6,2,1,1,0,8,0,165,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
55,9,3,4,2,1,2,0,8,0,357,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
41,3,3,4,2,2,2,0,8,0,177,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
53,8,3,3,1,1,2,0,8,0,69,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
54,5,3,3,2,2,2,0,8,0,72,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
53,8,3,3,1,1,2,0,8,0,209,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
59,5,1,4,1,2,2,1,8,0,362,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
40,9,3,4,1,1,1,0,8,0,49,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
51,2,3,2,1,2,2,0,8,0,135,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,9,2,4,2,2,1,0,8,0,132,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
56,8,3,6,1,2,2,0,8,0,177,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,10,3,6,2,1,2,0,8,0,67,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
49,10,3,5,2,1,1,0,8,0,204,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
57,10,2,6,2,2,2,0,8,0,153,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
51,7,3,5,1,2,1,0,8,0,239,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
38,8,2,6,2,1,2,0,8,0,337,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
54,8,3,3,2,2,2,1,8,0,149,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
51,9,3,4,1,2,2,0,8,0,97,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
41,10,3,4,1,2,2,0,8,0,471,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
48,10,2,5,2,2,1,1,8,0,214,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
54,8,3,3,2,1,2,0,8,0,796,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
58,5,3,3,2,2,2,0,8,0,51,4,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
55,6,3,4,2,2,2,1,8,0,106,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
52,9,3,4,1,2,2,0,8,0,211,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,10,3,5,2,2,2,0,8,0,311,6,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
34,8,3,6,2,2,1,0,8,0,483,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
58,5,3,3,2,2,1,0,8,0,605,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
50,9,3,4,1,2,1,0,8,0,110,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
48,9,3,2,1,1,2,0,8,0,276,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
53,10,3,6,2,1,2,1,8,0,120,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
54,5,3,3,2,1,1,0,8,0,39,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
39,10,3,6,2,2,2,0,8,0,127,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
52,9,3,2,1,1,2,0,8,0,80,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
59,5,1,6,2,1,2,1,8,0,87,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,9,2,4,2,1,2,0,8,0,66,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,10,2,5,2,1,2,0,8,0,163,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
54,1,3,5,1,2,2,0,8,0,83,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
51,8,1,6,1,1,2,1,8,0,511,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,8,2,6,2,2,2,0,8,0,184,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
35,7,2,4,2,1,2,0,8,0,102,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,9,2,4,2,1,2,0,8,0,53,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
39,10,3,6,2,1,2,0,8,0,743,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
55,5,3,2,1,2,2,0,8,0,129,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
55,5,3,2,1,2,1,0,8,0,258,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
52,9,3,2,1,2,2,0,8,0,2015,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
56,10,3,6,1,1,2,0,8,0,98,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
48,3,1,3,2,1,2,1,8,0,657,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
53,6,3,6,2,2,2,1,8,0,199,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
54,9,3,4,2,1,2,0,8,0,261,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
26,7,3,5,2,2,2,0,8,0,442,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
60,6,3,6,2,1,2,0,8,0,241,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
49,8,3,3,1,2,1,0,8,0,152,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
32,10,2,5,2,2,2,0,8,0,147,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
55,1,3,5,2,2,1,0,8,0,730,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
52,9,3,2,1,2,2,0,8,0,36,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
30,8,3,5,2,1,2,0,8,0,1161,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
58,10,3,4,2,1,2,0,8,0,90,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
50,8,3,6,2,1,2,0,8,0,95,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
38,9,3,5,2,1,2,0,8,0,102,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
56,10,3,6,2,2,1,0,8,0,374,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
36,7,3,5,2,1,2,0,8,0,468,4,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
51,4,3,1,1,1,2,0,8,0,141,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
32,4,1,6,2,1,2,0,8,0,155,4,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
50,2,3,2,1,0,0,0,8,0,356,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
46,8,1,6,2,1,2,0,8,0,147,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
45,10,3,1,2,1,1,0,8,0,268,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
47,10,3,6,2,1,2,0,8,0,84,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
41,10,3,4,1,1,2,1,8,0,259,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
57,4,1,5,2,0,0,0,8,0,360,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
55,5,3,3,2,2,2,0,8,0,1031,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
46,8,3,3,2,0,0,0,8,0,1368,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
51,7,3,5,1,2,2,0,8,0,507,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,10,3,6,1,1,2,0,8,0,148,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,8,2,6,2,2,2,0,8,0,266,6,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
36,10,2,6,2,1,2,0,8,0,295,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
58,7,3,5,2,1,2,0,8,0,134,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,8,2,5,2,2,2,0,8,0,270,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
33,7,3,5,2,2,2,0,8,0,396,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,7,2,5,2,2,2,0,8,0,273,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
58,7,3,5,2,2,2,0,8,0,72,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,9,2,2,2,0,0,1,8,0,385,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
52,10,1,5,2,1,2,0,8,0,87,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,8,3,3,2,1,2,0,8,0,161,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
51,4,3,1,1,2,2,0,8,0,92,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
53,5,3,3,2,1,2,0,8,0,124,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
39,3,3,6,2,1,2,0,8,0,356,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
49,8,3,3,1,1,2,0,8,0,394,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
51,10,3,6,2,1,2,0,8,0,293,4,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
48,10,2,5,2,1,2,0,8,0,135,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
60,8,3,5,2,1,2,0,8,0,590,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
28,7,3,5,2,1,1,0,8,0,200,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
46,0,2,6,2,2,2,0,8,0,587,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
59,5,3,4,1,1,2,0,8,0,1330,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
45,9,3,2,2,1,2,0,8,0,194,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
49,10,1,5,2,2,2,0,8,0,238,4,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
52,10,3,6,2,1,1,0,8,0,171,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
35,1,2,4,2,1,2,0,8,0,936,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
35,6,1,6,2,1,2,0,8,0,210,4,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
27,10,2,6,2,1,1,0,8,0,83,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
52,7,3,5,1,2,2,0,8,0,946,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
31,7,3,5,2,1,1,0,8,0,1319,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,4,3,6,2,1,1,0,8,0,250,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
58,8,3,2,1,1,1,0,8,0,103,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
59,10,3,6,1,2,2,0,8,0,150,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
54,10,3,6,1,1,2,0,8,0,67,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
51,4,3,1,1,2,1,0,8,0,124,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
52,9,3,2,1,2,1,0,8,0,85,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
57,5,2,2,2,1,1,1,8,0,93,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
53,5,3,5,2,2,2,0,8,0,99,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
59,5,3,5,2,2,2,0,8,0,1448,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
52,9,3,4,1,1,1,0,8,0,432,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
32,10,2,5,2,2,2,1,8,0,143,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
35,1,2,4,2,2,1,0,8,0,50,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,3,3,2,1,2,2,0,8,0,126,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
56,7,3,5,2,1,1,0,8,0,87,4,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,10,3,6,2,1,1,0,8,0,400,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
46,0,2,6,2,2,2,1,8,0,279,4,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
44,9,3,4,2,1,1,0,8,0,185,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
38,10,1,5,2,2,1,0,8,0,164,4,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
56,10,3,6,2,1,1,0,8,0,188,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
53,8,3,3,1,1,1,0,8,0,118,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
56,10,3,5,1,2,2,0,8,0,661,4,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
57,10,2,6,2,1,2,0,8,0,137,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
48,10,2,5,2,2,2,0,8,0,237,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
58,1,1,5,1,1,2,0,8,0,195,6,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
47,9,3,1,1,2,1,0,8,0,138,4,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
25,6,2,6,2,2,1,0,8,0,114,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,6,3,5,2,2,2,0,8,0,96,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
46,8,1,6,1,1,2,0,8,0,65,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
45,9,3,2,2,1,2,0,8,0,144,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
58,9,3,2,1,2,2,0,8,0,198,4,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
53,9,3,6,1,2,2,0,8,0,386,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
51,10,2,6,2,1,2,1,8,0,163,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,10,2,5,2,1,1,0,8,0,63,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
56,8,3,6,1,2,1,0,8,0,84,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
56,8,3,4,1,1,2,0,8,0,188,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
40,10,1,4,2,2,1,0,8,0,481,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
28,9,2,4,2,1,2,0,8,0,1369,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
39,10,3,6,2,1,2,0,8,0,653,4,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
50,5,3,3,2,2,1,0,8,0,460,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
44,9,3,4,2,1,2,0,8,0,41,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
50,9,3,4,1,2,2,1,8,0,282,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
54,8,3,3,2,1,1,1,8,0,395,6,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
49,8,3,3,2,2,2,0,8,0,190,4,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
55,9,3,4,1,2,2,0,8,3,71,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
55,10,1,3,1,1,2,0,8,3,68,4,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
46,10,3,5,1,2,2,0,8,3,151,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,10,3,5,2,2,1,0,8,3,32,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
44,6,3,5,1,2,2,0,8,3,102,6,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
47,8,1,3,2,2,2,0,8,3,147,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,10,2,6,1,2,2,0,8,3,93,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
44,9,3,4,1,1,2,0,8,3,29,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
48,7,3,5,2,2,1,1,8,3,63,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
55,9,3,4,1,1,2,0,8,3,40,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
36,10,3,6,2,2,1,0,8,3,230,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,10,3,6,2,2,2,0,8,3,33,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
54,2,1,6,1,2,2,0,8,3,57,4,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
54,8,3,1,2,2,2,0,8,3,177,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
30,9,2,4,2,2,1,0,8,3,52,6,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,4,2,6,2,1,2,0,8,3,49,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
45,4,2,6,2,1,2,0,8,3,123,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
59,10,1,5,2,2,1,0,8,3,44,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,3,3,6,2,1,2,0,8,3,243,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
51,9,3,4,1,1,2,1,8,3,41,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
50,6,1,6,2,1,2,0,8,3,60,6,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
44,8,1,6,1,2,1,1,8,3,31,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
40,10,1,5,2,2,1,0,8,3,52,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
37,0,3,6,2,2,2,0,8,3,110,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
51,8,3,4,1,2,1,0,8,3,33,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
49,10,0,6,1,2,1,0,8,3,49,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
44,10,3,5,1,1,2,0,8,3,327,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
47,8,2,3,2,2,2,0,8,3,108,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
41,7,3,5,2,2,1,0,8,3,95,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
44,7,1,5,2,1,2,0,8,3,119,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
56,10,1,1,1,1,1,0,8,3,234,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
47,6,2,6,1,1,2,0,8,3,261,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
56,6,3,4,2,2,2,0,8,3,180,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
41,7,3,5,2,2,2,0,8,3,56,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
51,5,1,3,2,2,2,0,8,3,70,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
42,10,3,4,1,2,2,0,8,3,163,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
40,9,3,1,2,2,2,0,8,3,62,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
37,10,3,6,1,2,2,0,8,3,110,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
45,10,3,5,1,2,2,0,8,3,386,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
34,10,3,5,2,2,2,0,8,3,295,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,9,3,4,2,1,2,0,8,3,458,6,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
51,10,1,6,2,1,2,0,8,3,117,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
49,10,3,5,2,2,2,0,8,3,69,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,10,2,6,2,2,2,0,8,3,48,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
36,9,3,4,2,2,2,0,8,3,57,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
50,6,1,6,2,1,2,0,8,3,983,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
47,8,2,3,2,2,2,0,8,3,365,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
42,3,3,6,1,1,1,0,8,3,95,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
36,9,2,4,2,1,2,0,8,3,31,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
38,8,3,6,2,2,2,0,8,3,55,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
48,7,3,5,1,2,2,0,8,3,49,6,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
44,9,2,5,1,1,2,1,8,3,193,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
56,9,3,2,1,1,2,1,8,3,36,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
59,5,3,6,2,2,2,0,8,3,664,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
40,9,3,3,2,2,2,0,8,3,108,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
38,8,3,3,2,1,2,0,8,3,110,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
46,7,3,5,1,1,2,0,8,3,57,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
46,6,3,6,2,1,2,0,8,3,89,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
44,9,2,5,1,1,2,0,8,3,699,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
37,10,1,5,2,1,1,0,8,3,131,6,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,7,3,1,1,1,2,0,8,3,463,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,7,3,1,1,2,1,0,8,3,228,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
31,6,2,6,2,2,2,0,8,3,30,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
55,10,3,5,2,2,2,0,8,3,700,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
53,10,3,6,2,2,1,0,8,3,124,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,6,3,6,1,1,1,0,8,3,219,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
45,7,3,3,2,2,1,0,8,3,307,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
41,7,3,5,2,2,2,0,8,3,82,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
51,10,1,6,2,2,2,0,8,3,151,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
47,6,2,6,1,2,2,0,8,3,106,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
58,5,3,6,1,2,2,1,8,3,121,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
48,7,3,5,2,2,1,0,8,3,115,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,7,3,1,1,0,0,0,8,3,939,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
51,6,3,6,1,1,2,0,8,3,60,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
45,10,1,6,2,2,1,0,8,3,340,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
57,8,3,3,1,2,2,0,8,3,54,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
44,8,1,6,1,1,2,0,8,3,73,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
58,5,1,2,1,2,2,0,8,3,362,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,6,3,6,1,2,1,0,8,3,746,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
58,5,3,6,1,2,2,1,8,3,22,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
59,10,1,2,1,2,1,0,8,3,745,6,999,0,2,1.4,93.918,-42.7,4.962,5228.1,1
38,10,3,5,2,2,2,0,8,3,319,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
30,10,3,5,2,1,2,0,8,3,219,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
43,8,1,5,2,2,1,0,8,3,200,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
58,5,3,6,1,2,2,0,8,3,174,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
51,8,3,4,1,1,2,0,8,3,136,4,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
44,8,1,6,1,1,2,0,8,3,154,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
40,9,3,3,2,1,2,1,8,3,108,5,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
46,6,3,6,2,1,2,0,8,3,87,3,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
57,8,3,3,2,1,2,0,8,3,68,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
57,3,3,6,1,0,0,1,8,3,644,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
59,9,3,1,1,2,2,0,8,3,108,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
47,2,3,2,1,2,2,1,8,3,148,1,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
56,7,3,6,2,1,2,0,8,3,139,2,999,0,2,1.4,93.918,-42.7,4.962,5228.1,0
